tweet_id,favorite_count,retweet_count,source
675845657354215424,2477,1000,Twitter for iPhone
675822767435051008,1652,591,Twitter for iPhone
675820929667219457,1140,260,Twitter for iPhone
675798442703122432,11101,3787,Twitter for iPhone
675781562965868544,1750,537,Twitter for iPhone
675740360753160193,1257,388,Twitter for iPhone
675710890956750848,2046,928,Twitter for iPhone
675707330206547968,2154,771,Twitter for iPhone
675706639471788032,693,106,Twitter for iPhone
675534494439489536,1953,470,Twitter for iPhone
675531475945709568,1276,428,Twitter for iPhone
675522403582218240,1122,316,Twitter for iPhone
675517828909424640,1414,507,Twitter for iPhone
675501075957489664,18482,6485,Twitter for iPhone
675497103322386432,3397,1443,Twitter for iPhone
675489971617296384,1406,672,Twitter for iPhone
675483430902214656,1985,1081,Twitter for iPhone
675432746517426176,1623,627,Twitter for iPhone
675372240448454658,1838,563,Twitter for iPhone
675362609739206656,1136,262,Twitter for iPhone
675354435921575936,35178,18963,Twitter Web Client
675349384339542016,4237,2532,Twitter for iPhone
675334060156301312,3007,1436,Twitter for iPhone
675166823650848770,3920,1795,Twitter for iPhone
675153376133427200,6072,2734,Twitter for iPhone
675149409102012420,4037,1878,Twitter for iPhone
675147105808306176,1026,273,Twitter for iPhone
675146535592706048,1300,349,Twitter for iPhone
675145476954566656,2305,1011,Twitter for iPhone
675135153782571009,1398,542,Twitter for iPhone
675113801096802304,2120,877,Twitter for iPhone
675111688094527488,1042,283,Twitter for iPhone
675109292475830276,3006,1259,Twitter for iPhone
675047298674663426,1141,366,Twitter for iPhone
675015141583413248,2918,1335,Twitter for iPhone
675006312288268288,1057,252,Twitter for iPhone
675003128568291329,1672,517,Twitter for iPhone
674999807681908736,2433,1232,Twitter for iPhone
674805413498527744,934,391,Twitter for iPhone
674800520222154752,3240,949,Twitter for iPhone
674793399141146624,2697,1225,Twitter for iPhone
674790488185167872,1180,278,Twitter for iPhone
674788554665512960,871,230,Twitter for iPhone
674781762103414784,2169,1335,Twitter for iPhone
674774481756377088,1213,532,Twitter for iPhone
674767892831932416,1981,883,Twitter for iPhone
674764817387900928,852,263,Twitter for iPhone
674754018082705410,1456,488,Twitter for iPhone
674752233200820224,1580,516,Twitter for iPhone
674743008475090944,1514,607,Twitter for iPhone
674742531037511680,527,55,Twitter for iPhone
674739953134403584,1194,437,Twitter for iPhone
674737130913071104,693,103,Twitter for iPhone
674690135443775488,1237,510,Twitter for iPhone
674670581682434048,1751,729,Twitter for iPhone
674664755118911488,994,276,Twitter for iPhone
674646392044941312,1533,557,Twitter for iPhone
674644256330530816,1111,311,Twitter for iPhone
674638615994089473,1806,650,Twitter for iPhone
674632714662858753,1617,637,Twitter for iPhone
674606911342424069,1013,115,Twitter for iPhone
674468880899788800,6676,2275,Twitter for iPhone
674447403907457024,1137,393,Twitter for iPhone
674436901579923456,1198,426,Twitter for iPhone
674422304705744896,1536,592,Twitter for iPhone
674416750885273600,731,157,Twitter for iPhone
674410619106390016,1289,515,Twitter for iPhone
674394782723014656,1607,635,Twitter for iPhone
674372068062928900,931,346,Twitter for iPhone
674330906434379776,602,83,Twitter for iPhone
674318007229923329,1516,570,Twitter for iPhone
674307341513269249,12129,7641,Vine - Make a Scene
674291837063053312,15817,6533,Twitter for iPhone
674271431610523648,1682,800,Twitter for iPhone
674269164442398721,961,255,Twitter for iPhone
674265582246694913,1766,936,Twitter for iPhone
674262580978937856,1391,498,Twitter for iPhone
674255168825880576,1581,619,Twitter for iPhone
674082852460433408,804,186,Twitter for iPhone
674075285688614912,1047,316,Twitter for iPhone
674063288070742018,6769,2450,Twitter for iPhone
674053186244734976,3576,1441,Twitter for iPhone
674051556661161984,1564,530,Twitter for iPhone
674045139690631169,1520,710,Twitter for iPhone
674042553264685056,772,142,Twitter for iPhone
674038233588723717,1176,456,Twitter for iPhone
674036086168010753,906,240,Twitter for iPhone
674024893172875264,1914,1360,Twitter for iPhone
674019345211760640,1208,340,Twitter for iPhone
674014384960745472,1676,714,Twitter for iPhone
674008982932058114,1297,393,Twitter for iPhone
673956914389192708,2091,1069,Twitter for iPhone
673919437611909120,1251,401,Twitter for iPhone
673906403526995968,3406,1799,Twitter for iPhone
673887867907739649,994,274,Twitter for iPhone
673716320723169284,3289,843,Twitter for iPhone
673715861853720576,3815,2303,Twitter for iPhone
673711475735838725,1114,325,Twitter for iPhone
673709992831262724,908,306,Twitter for iPhone
673708611235921920,1153,315,Twitter for iPhone
673707060090052608,1177,434,Twitter for iPhone
673705679337693185,1337,439,Twitter for iPhone
673700254269775872,1532,638,Twitter for iPhone
673697980713705472,4067,2165,Twitter for iPhone
673689733134946305,1855,700,Twitter for iPhone
673688752737402881,1325,534,Twitter for iPhone
673686845050527744,1544,479,Twitter for iPhone
673680198160809984,1460,521,Twitter for iPhone
673662677122719744,1339,397,Twitter for iPhone
673656262056419329,769,265,Twitter for iPhone
673636718965334016,1194,404,Twitter for iPhone
673612854080196609,1691,802,Twitter for iPhone
673583129559498752,1273,403,Twitter for iPhone
673580926094458881,882,297,Twitter for iPhone
673576835670777856,1482,613,Twitter for iPhone
673363615379013632,1088,338,Twitter for iPhone
673359818736984064,1558,728,Twitter for iPhone
673355879178194945,1606,652,Twitter for iPhone
673352124999274496,1761,597,Twitter for iPhone
673350198937153538,784,229,Twitter for iPhone
673345638550134785,2700,1422,Twitter for iPhone
673343217010679808,1038,289,Twitter for iPhone
673342308415348736,1362,649,Twitter for iPhone
673320132811366400,14441,8705,Twitter for iPhone
673317986296586240,924,293,Twitter for iPhone
673295268553605120,8046,3484,Twitter for iPhone
673270968295534593,1134,400,Twitter for iPhone
673240798075449344,1510,798,Twitter for iPhone
673213039743795200,2410,929,Twitter for iPhone
673148804208660480,1822,688,Twitter for iPhone
672997845381865473,2092,786,Twitter for iPhone
672995267319328768,1001,328,Twitter for iPhone
672988786805112832,1039,314,Twitter for iPhone
672984142909456390,1338,593,Twitter for iPhone
672980819271634944,1930,1079,Twitter for iPhone
672975131468300288,1813,1015,Twitter for iPhone
672970152493887488,1019,391,Twitter for iPhone
672968025906282496,1405,602,Twitter for iPhone
672964561327235073,1530,701,Twitter for iPhone
672902681409806336,1452,550,Twitter for iPhone
672898206762672129,944,459,Twitter for iPhone
672884426393653248,1661,897,Twitter for iPhone
672877615439593473,1096,405,Twitter for iPhone
672834301050937345,1398,623,Twitter for iPhone
672828477930868736,1343,533,Twitter for iPhone
672640509974827008,1032,348,Twitter for iPhone
672622327801233409,1377,542,Twitter for iPhone
672614745925664768,1302,644,Twitter for iPhone
672609152938721280,1180,424,Twitter for iPhone
672604026190569472,1188,445,Twitter for iPhone
672594978741354496,1411,661,Twitter for iPhone
672591762242805761,1014,367,Twitter for iPhone
672591271085670400,782,207,Twitter for iPhone
672538107540070400,1089,404,Twitter for iPhone
672523490734551040,696,189,Twitter for iPhone
672488522314567680,1187,482,Twitter for iPhone
672482722825261057,1221,665,Twitter for iPhone
672481316919734272,757,137,Twitter for iPhone
672475084225949696,1529,770,Twitter for iPhone
672466075045466113,1447,598,Twitter for iPhone
672272411274932228,6888,3677,Twitter for iPhone
672267570918129665,1588,666,Twitter for iPhone
672264251789176834,1212,383,Twitter for iPhone
672256522047614977,2999,1699,Twitter for iPhone
672254177670729728,1515,800,Twitter for iPhone
672248013293752320,1833,656,Twitter for iPhone
672245253877968896,733,169,Twitter for iPhone
672239279297454080,953,347,Twitter for iPhone
672231046314901505,1956,1089,Twitter for iPhone
672222792075620352,833,231,Twitter for iPhone
672205392827572224,2414,1270,Twitter for iPhone
672169685991993344,1074,408,Twitter for iPhone
672160042234327040,918,395,Twitter for iPhone
672139350159835138,1876,792,Twitter for iPhone
672125275208069120,2578,1253,Twitter for iPhone
672095186491711488,1063,395,Twitter for iPhone
672082170312290304,1003,402,Twitter for iPhone
672068090318987265,1389,564,Twitter for iPhone
671896809300709376,9016,4519,Twitter for iPhone
671891728106971137,1415,618,Twitter for iPhone
671882082306625538,3693,1488,Twitter for iPhone
671879137494245376,1507,748,Twitter for iPhone
671874878652489728,1330,601,Twitter for iPhone
671866342182637568,1191,548,Twitter for iPhone
671855973984772097,977,502,Twitter for iPhone
671789708968640512,7527,3811,Twitter for iPhone
671768281401958400,1269,572,Twitter for iPhone
671763349865160704,1788,999,Twitter for iPhone
671744970634719232,1430,841,Twitter for iPhone
671743150407421952,779,248,Twitter for iPhone
671735591348891648,1534,819,Twitter for iPhone
671729906628341761,9119,4795,Twitter for iPhone
671561002136281088,13679,7931,Twitter for iPhone
671550332464455680,967,229,Twitter for iPhone
671547767500775424,1444,658,Twitter for iPhone
671544874165002241,2126,1145,Twitter for iPhone
671542985629241344,1166,616,Twitter for iPhone
671538301157904385,993,436,Twitter for iPhone
671536543010570240,1253,441,Twitter for iPhone
671533943490011136,1092,631,Twitter for iPhone
671528761649688577,896,280,Twitter for iPhone
671520732782923777,1499,582,Twitter for iPhone
671518598289059840,1010,319,Twitter for iPhone
671511350426865664,1734,791,Twitter for iPhone
671504605491109889,7495,3866,Twitter for iPhone
671497587707535361,980,481,Twitter for iPhone
671488513339211776,1073,516,Twitter for iPhone
671486386088865792,621,226,Twitter for iPhone
671485057807351808,806,253,Twitter for iPhone
671390180817915904,1513,805,Twitter for iPhone
671362598324076544,1193,325,Twitter for iPhone
671357843010908160,426,157,Twitter for iPhone
671355857343524864,508,119,Twitter for iPhone
671347597085433856,1031,476,Twitter for iPhone
671186162933985280,788,241,Twitter for iPhone
671182547775299584,1193,378,Twitter for iPhone
671166507850801152,931,390,Twitter for iPhone
671163268581498880,1763,1198,Twitter for iPhone
671159727754231808,401,89,Twitter for iPhone
671154572044468225,769,241,Twitter for iPhone
671151324042559489,714,166,Twitter for iPhone
671147085991960577,713,254,Twitter for iPhone
671141549288370177,1246,713,Twitter for iPhone
671138694582165504,996,448,Twitter for iPhone
671134062904504320,796,212,Twitter for iPhone
671122204919246848,3729,2763,Twitter for iPhone
671115716440031232,1436,842,Twitter for iPhone
671109016219725825,1225,478,Twitter for iPhone
670995969505435648,1175,317,Twitter for iPhone
670842764863651840,7989,4324,Twitter for iPhone
670840546554966016,634,213,Twitter for iPhone
670838202509447168,1189,758,Twitter for iPhone
670833812859932673,474,135,Twitter for iPhone
670832455012716544,780,242,Twitter for iPhone
670826280409919488,5961,4485,Twitter for iPhone
670823764196741120,824,205,Twitter for iPhone
670822709593571328,647,105,Twitter for iPhone
670815497391357952,3410,1708,Twitter for iPhone
670811965569282048,1202,295,Twitter for iPhone
670807719151067136,1234,546,Twitter for iPhone
670804601705242624,2098,1035,Twitter for iPhone
670803562457407488,362,95,Twitter for iPhone
670797304698376195,780,262,Twitter for iPhone
670792680469889025,889,298,Twitter for iPhone
670789397210615808,700,255,Twitter for iPhone
670786190031921152,640,218,Twitter for iPhone
670783437142401025,872,431,Twitter for iPhone
670782429121134593,1691,863,Twitter for iPhone
670780561024270336,831,317,Twitter for iPhone
670778058496974848,345,77,Twitter for iPhone
670764103623966721,1154,466,Twitter for iPhone
670755717859713024,475,123,Twitter for iPhone
670733412878163972,1030,558,Twitter for iPhone
670727704916926465,887,403,Twitter for iPhone
670717338665226240,1301,547,Twitter for iPhone
670704688707301377,814,405,Twitter for iPhone
670691627984359425,632,266,Twitter for iPhone
670679630144274432,799,315,Twitter for iPhone
670676092097810432,267,45,Twitter for iPhone
670668383499735048,11452,5537,Twitter for iPhone
670474236058800128,1635,835,Twitter for iPhone
670468609693655041,375,90,Twitter for iPhone
670465786746662913,1048,608,Twitter for iPhone
670452855871037440,580,225,Twitter for iPhone
670449342516494336,1264,729,Twitter for iPhone
670444955656130560,7120,2153,Twitter for iPhone
670442337873600512,690,213,Twitter for iPhone
670435821946826752,1127,570,Twitter for iPhone
670434127938719744,1501,708,Twitter for iPhone
670433248821026816,345,122,Twitter for iPhone
670428280563085312,1484,694,Twitter for iPhone
670427002554466305,551,179,Twitter for iPhone
670421925039075328,1415,709,Twitter for iPhone
670420569653809152,668,342,Twitter for iPhone
670417414769758208,604,350,Twitter for iPhone
670411370698022913,2176,991,Twitter for iPhone
670408998013820928,600,249,Twitter for iPhone
670403879788544000,460,173,Twitter for iPhone
670385711116361728,593,234,Twitter for iPhone
670374371102445568,785,295,Twitter for iPhone
670361874861563904,344,71,Twitter for iPhone
670338931251150849,451,122,Twitter for iPhone
670319130621435904,4110,1359,Twitter for iPhone
670303360680108032,452,151,Twitter for iPhone
670290420111441920,750,315,Twitter for iPhone
670093938074779648,1106,365,Twitter for iPhone
670086499208155136,740,275,Twitter for iPhone
670079681849372674,2390,1373,Twitter for iPhone
670073503555706880,1674,874,Twitter for iPhone
670069087419133954,676,278,Twitter for iPhone
670061506722140161,822,373,Twitter for iPhone
670055038660800512,716,357,Twitter for iPhone
670046952931721218,684,191,Twitter for iPhone
670040295598354432,801,118,Twitter for iPhone
670037189829525505,625,306,Twitter for iPhone
670003130994700288,352,100,Twitter for iPhone
669993076832759809,344,92,Twitter for iPhone
669972011175813120,471,175,Twitter for iPhone
669970042633789440,317,65,Twitter for iPhone
669942763794931712,536,183,Twitter for iPhone
669926384437997569,400,115,Twitter for iPhone
669923323644657664,250,64,Twitter for iPhone
669753178989142016,858,431,Twitter for iPhone
669749430875258880,289,71,Twitter for iPhone
669684865554620416,551,99,Twitter for iPhone
669683899023405056,412,119,Twitter for iPhone
669682095984410625,375,146,Twitter for iPhone
669680153564442624,712,311,Twitter for iPhone
669661792646373376,860,482,Twitter for iPhone
669625907762618368,3769,1963,Twitter for iPhone
669603084620980224,1006,401,Twitter for iPhone
669597912108789760,550,163,Twitter for iPhone
669583744538451968,1587,1017,Twitter for iPhone
669573570759163904,467,156,Twitter for iPhone
669571471778410496,1684,1085,Twitter for iPhone
669567591774625800,248,61,Twitter for iPhone
669564461267722241,413,133,Twitter for iPhone
669393256313184256,383,83,Twitter for iPhone
669375718304980992,1425,792,Twitter for iPhone
669371483794317312,524,196,Twitter for iPhone
669367896104181761,485,172,Twitter for iPhone
669363888236994561,669,252,Twitter for iPhone
669359674819481600,390,134,Twitter for iPhone
669354382627049472,2889,1390,Twitter for iPhone
669353438988365824,687,281,Twitter for iPhone
669351434509529089,474,207,Twitter for iPhone
669328503091937280,1081,452,Twitter for iPhone
669327207240699904,610,127,Twitter for iPhone
669324657376567296,525,223,Twitter for iPhone
669216679721873412,958,422,Twitter for iPhone
669214165781868544,468,183,Twitter for iPhone
669203728096960512,1074,522,Twitter for iPhone
669037058363662336,698,336,Twitter for iPhone
669015743032369152,785,403,Twitter for iPhone
669006782128353280,610,269,Twitter for iPhone
669000397445533696,22118,6965,Twitter for iPhone
668994913074286592,468,254,Twitter for iPhone
668992363537309700,802,381,Twitter for iPhone
668989615043424256,726,356,Twitter for iPhone
668988183816871936,961,516,Twitter for iPhone
668986018524233728,578,183,Twitter for iPhone
668981893510119424,573,340,Twitter for iPhone
668979806671884288,842,382,Twitter for iPhone
668975677807423489,1386,641,Twitter for iPhone
668967877119254528,161,25,Twitter for iPhone
668960084974809088,757,263,Twitter for iPhone
668955713004314625,300,77,Twitter for iPhone
668932921458302977,284,63,Twitter for iPhone
668902994700836864,338,107,Twitter for iPhone
668892474547511297,422,164,Twitter for iPhone
668872652652679168,566,322,Twitter for iPhone
668852170888998912,479,184,Twitter for iPhone
668826086256599040,467,150,Twitter for iPhone
668815180734689280,610,291,Twitter for iPhone
668779399630725120,749,409,Twitter for iPhone
668655139528511488,562,233,Twitter for iPhone
668645506898350081,962,588,Twitter for iPhone
668643542311546881,939,576,Twitter for iPhone
668641109086707712,1145,573,Twitter for iPhone
668636665813057536,1114,528,Twitter for iPhone
668633411083464705,3024,1788,Twitter for iPhone
668631377374486528,763,349,Twitter for iPhone
668627278264475648,341,123,Twitter for iPhone
668625577880875008,417,140,Twitter for iPhone
668623201287675904,1551,851,Twitter for iPhone
668620235289837568,211,45,Twitter for iPhone
668614819948453888,654,341,Twitter for iPhone
668587383441514497,1760,1174,Vine - Make a Scene
668567822092664832,265,62,Twitter for iPhone
668544745690562560,561,250,Twitter for iPhone
668542336805281792,497,231,Twitter for iPhone
668537837512433665,265,79,Twitter for iPhone
668528771708952576,496,242,Twitter for iPhone
668507509523615744,345,116,Twitter for iPhone
668496999348633600,436,146,Twitter for iPhone
668484198282485761,453,253,Twitter for iPhone
668480044826800133,491,162,Twitter for iPhone
668466899341221888,936,560,Twitter for iPhone
668297328638447616,656,319,Twitter for iPhone
668291999406125056,264,34,Twitter for iPhone
668286279830867968,535,149,Twitter for iPhone
668274247790391296,886,248,Twitter for iPhone
668268907921326080,592,261,Twitter for iPhone
668256321989451776,1385,667,Twitter for iPhone
668248472370458624,1056,523,Twitter for iPhone
668237644992782336,6614,3100,Twitter for iPhone
668226093875376128,323,115,Twitter for iPhone
668221241640230912,537,215,Twitter for iPhone
668204964695683073,586,206,Twitter for iPhone
668190681446379520,696,210,Twitter for iPhone
668171859951755264,525,208,Twitter for iPhone
668154635664932864,522,336,Twitter for iPhone
668142349051129856,592,306,Twitter for iPhone
668113020489474048,709,265,Twitter for iPhone
667937095915278337,1356,866,Twitter for iPhone
667924896115245057,318,119,Twitter for iPhone
667915453470232577,222,59,Twitter for iPhone
667911425562669056,523,329,Twitter for iPhone
667902449697558528,905,396,Twitter for iPhone
667886921285246976,2011,1180,Twitter for iPhone
667885044254572545,868,530,Twitter for iPhone
667878741721415682,409,127,Twitter for iPhone
667873844930215936,667,440,Twitter for iPhone
667866724293877760,3172,1110,Twitter for iPhone
667861340749471744,253,86,Twitter for iPhone
667832474953625600,303,68,Twitter for iPhone
667806454573760512,1111,535,Twitter for iPhone
667801013445750784,346,101,Twitter for iPhone
667793409583771648,736,358,Twitter for iPhone
667782464991965184,434,261,Twitter for iPhone
667773195014021121,243,61,Twitter Web Client
667766675769573376,476,243,Twitter Web Client
667728196545200128,398,162,Twitter Web Client
667724302356258817,517,341,Twitter Web Client
667550904950915073,0,37,Twitter Web Client
667550882905632768,0,34,Twitter Web Client
667549055577362432,6138,2454,Twitter Web Client
667546741521195010,355,138,Twitter Web Client
667544320556335104,917,568,Twitter Web Client
667538891197542400,220,72,Twitter Web Client
667534815156183040,866,576,Twitter Web Client
667530908589760512,501,264,Twitter Web Client
667524857454854144,1798,1198,Twitter Web Client
667517642048163840,389,203,Twitter Web Client
667509364010450944,7148,2272,Twitter Web Client
667502640335572993,563,231,Twitter Web Client
667495797102141441,565,294,Twitter Web Client
667491009379606528,559,242,Twitter Web Client
667470559035432960,273,102,Twitter Web Client
667455448082227200,203,66,Twitter Web Client
667453023279554560,327,96,Twitter Web Client
667443425659232256,833,620,Twitter for iPhone
667437278097252352,483,257,Twitter for iPhone
667435689202614272,326,89,Twitter for iPhone
667405339315146752,489,234,Twitter for iPhone
667393430834667520,211,60,Twitter for iPhone
667369227918143488,385,173,Twitter for iPhone
667211855547486208,516,258,Twitter for iPhone
667200525029539841,658,282,Twitter for iPhone
667192066997374976,414,115,Twitter for iPhone
667188689915760640,784,449,Twitter for iPhone
667182792070062081,15075,6618,Twitter for iPhone
667177989038297088,200,58,Twitter for iPhone
667176164155375616,640,484,Twitter for iPhone
667174963120574464,262,88,Twitter for iPhone
667171260800061440,235,97,Twitter for iPhone
667165590075940865,2819,1241,Twitter for iPhone
667160273090932737,268,66,Twitter for iPhone
667152164079423490,49720,18285,Twitter for iPhone
667138269671505920,4851,2387,Twitter for iPhone
667119796878725120,346,135,Twitter for iPhone
667090893657276420,349,132,Twitter for iPhone
667073648344346624,425,134,Twitter for iPhone
667070482143944705,88,14,Twitter for iPhone
667065535570550784,175,51,Twitter for iPhone
667062181243039745,227,57,Twitter for iPhone
667044094246576128,198,54,Twitter for iPhone
667012601033924608,471,237,Twitter for iPhone
666996132027977728,258,102,Twitter for iPhone
666983947667116034,2679,1040,Twitter for iPhone
666837028449972224,857,584,Twitter for iPhone
666835007768551424,222,83,Twitter for iPhone
666826780179869698,266,105,Twitter for iPhone
666817836334096384,540,267,Twitter for iPhone
666804364988780544,250,95,Twitter for iPhone
666786068205871104,800,521,Twitter for iPhone
666781792255496192,404,211,Twitter for iPhone
666776908487630848,368,186,Twitter for iPhone
666739327293083650,244,71,Twitter for iPhone
666701168228331520,449,234,Twitter for iPhone
666691418707132416,196,51,Twitter for iPhone
666649482315059201,923,608,Twitter for iPhone
666644823164719104,238,88,Twitter for iPhone
666454714377183233,545,223,Twitter for iPhone
666447344410484738,107,23,Twitter for iPhone
666437273139982337,131,52,Twitter for iPhone
666435652385423360,170,54,Twitter for iPhone
666430724426358785,330,204,Twitter for iPhone
666428276349472768,171,90,Twitter for iPhone
666421158376562688,327,118,Twitter for iPhone
666418789513326592,129,48,Twitter for iPhone
666411507551481857,459,339,Twitter for iPhone
666407126856765440,113,44,Twitter for iPhone
666396247373291520,172,92,Twitter for iPhone
666373753744588802,194,100,Twitter for iPhone
666362758909284353,804,595,Twitter for iPhone
666353288456101888,229,77,Twitter for iPhone
666345417576210432,307,146,Twitter for iPhone
666337882303524864,204,96,Twitter for iPhone
666293911632134144,522,368,Twitter for iPhone
666287406224695296,152,71,Twitter for iPhone
666273097616637952,184,82,Twitter for iPhone
666268910803644416,108,37,Twitter for iPhone
666104133288665088,14765,6871,Twitter for iPhone
666102155909144576,81,16,Twitter for iPhone
666099513787052032,164,73,Twitter for iPhone
666094000022159362,169,79,Twitter for iPhone
666082916733198337,121,47,Twitter for iPhone
666073100786774016,335,174,Twitter for iPhone
666071193221509120,154,67,Twitter for iPhone
666063827256086533,496,232,Twitter for iPhone
666058600524156928,115,61,Twitter for iPhone
666057090499244032,304,146,Twitter for iPhone
666055525042405380,448,261,Twitter for iPhone
666051853826850816,1253,879,Twitter for iPhone
666050758794694657,136,60,Twitter for iPhone
666049248165822465,111,41,Twitter for iPhone
666044226329800704,311,147,Twitter for iPhone
666033412701032449,128,47,Twitter for iPhone
666029285002620928,132,48,Twitter for iPhone
666020888022790149,2535,532,Twitter for iPhone
